hurst,unitroot_pp,unitroot_kpss,stability,x_pacf5,diff1x_pacf5,diff2x_pacf5,nonlinearity,lumpiness,alpha,beta,flat_spots,entropy,crossing_points,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10
0.5749076814913356,-25.84709791815123,0.17293325662522008,0.014590568784077922,0.12464896506560516,0.3761863259915403,0.5606077501461373,6.710211131380699,0.13521153400047659,1.4901161231238635e-08,1.4086038483625556e-08,2,0.7936247615420564,14,-0.2786057039049326,0.15662897172716794,-0.5024010683511797,0.40998526175036093,-0.6305338894476661,0.7573570104481826
0.5575463721759117,-27.277777921345205,0.22590193490861626,0.014904408245327943,0.10754196992700438,0.3780794278393944,0.5351290949495585,6.859495787480399,0.14109082433360318,1.4901161324302744e-08,1.3214082800847387e-08,2,0.8564616019925415,13,-0.2806666426565065,0.12639117303002312,-0.5043539517880749,0.3639620317331426,-0.6221541627476467,0.6343554671640037
0.5469493217410782,-27.86347760935859,0.30579196632632333,0.014818583605687309,0.08556756071624094,0.37224997608224764,0.5440119023274211,6.62909440061996,0.13947060501433511,1.4901161193847656e-08,1.1503576035300696e-08,2,0.8337747730186232,13,-0.23788114364826327,0.10384824939918086,-0.49988525637061754,0.36430749593617656,-0.6256162507323187,0.6216729154664931
0.5826857908028077,-27.636452527768576,0.06564572595062142,0.0033800708892256053,0.17996092083468893,0.38104943963367494,0.5932259699184474,8.773912307634502,1.051774743880562,1.4901161193847656e-08,2.808519935176804e-10,2,0.8597527037959378,13,-0.2457012216047764,0.17592004679280493,-0.45752310816968333,0.39099507570618297,-0.6136157179236948,0.6867444853136301
0.5998528046701959,-28.458393274750996,0.1313783011751654,0.0516304110396205,0.18300224989527797,0.6638944580267532,0.6642773321165598,6.337033909271606,0.493282535793762,1.490116167302468e-08,1.4419809060059e-08,2,0.8597451667518664,13,-0.3110106805978143,0.23262684944955092,-0.5476352141457268,0.5184492283156813,-0.6100390446473368,0.6861474377679957
0.5497829381476047,-26.54531390274464,0.16602915580784067,0.03506597168176501,0.17547330853695353,0.7030185561146471,1.2650479237550583,5.124570197057103,0.23380755812102455,1.4901161193847656e-08,1.1777271579767727e-08,2,0.8468899271782034,13,-0.2658256684964301,0.22436677727313764,-0.5564682165801096,0.524888657618127,-0.681282030371572,0.7946371174030651
0.5488144141953998,-26.411714227483724,0.15919536535859985,0.15474123042318694,0.1765458689667085,0.7646983003897323,1.1526164345922532,5.538858931945595,0.34766512988557596,1.4901162650927867e-08,1.0574546425860207e-08,2,0.8454035308474673,14,-0.2672317069290254,0.2300642505810854,-0.5473116787179779,0.507517615718484,-0.6674029485393767,0.7575107458611835
0.5752891414519861,-27.370428956101726,0.23708740937775646,0.06919525304254004,0.12017582195223542,0.6779811532850146,1.1250694276930557,6.597836948611158,0.049046777957981985,1.4901161193847656e-08,1.2000831204162272e-08,2,0.8784029578626865,15,-0.2573312384393131,0.17278136242145248,-0.5510873045090818,0.5041783602972191,-0.659700370129249,0.7268968854262698
0.5869866304177815,-26.68881937293507,0.2648975927795132,0.018800054270257712,0.11667039690939303,0.7454750532583627,1.2109404823037864,4.429560192049678,0.15912245074443426,1.4901161193847656e-08,1.4901161193847656e-08,2,0.8564905000832445,15,-0.218931107821912,0.18602307859723172,-0.5616761514942268,0.5157168882925156,-0.6687354937987924,0.7130144560050402
0.587551334300982,-26.62531743081644,0.33403927732491917,0.08509788634399605,0.07638398886734558,0.6977251977402357,1.3543725269071802,4.107111293965531,0.18985221044294295,1.4901164601908433e-08,1.2541784293443439e-08,2,0.8824195975402381,15,-0.17726326531647488,0.11722520762201943,-0.5651231049687555,0.4882601426981793,-0.6759571413107741,0.6980439954217151
0.6064104270718718,-25.560689426843766,0.4741471746533813,0.03199332480585463,0.05496696701830989,0.6075507795991866,1.2187961968671341,2.0357629913511075,0.21922000532453903,1.4902259838403594e-08,2.773874803490613e-10,2,0.8657008625776262,13,-0.08548851270027734,0.14499918424262923,-0.5518617197501654,0.5137353881884212,-0.6679971331278418,0.7400807682299618
0.6104080693000119,-25.004795623965805,0.5093491935266429,0.1081495530028394,0.0540424334234604,0.7114890007484947,0.8963532103863726,1.4009854110593096,0.1557231014548821,1.490155153751501e-08,2.8755812831327624e-10,2,0.8655520344354392,14,-0.06831332978107538,0.14489680012207773,-0.5491182733297387,0.6197196350412174,-0.6678752291555785,0.8933342959603846
0.6367505990349533,-25.14895518182812,0.40209303378532585,0.08128432666202501,0.028054233861557698,0.5889999504774011,0.9747795215754544,1.5724209186967055,0.16632886078405063,1.4901169888900833e-08,1.488773189162543e-08,2,0.8759980055106034,14,-0.07727432317814649,0.1538916806406454,-0.5510503958560533,0.6448014058124967,-0.6540864787494272,0.8577751142987174
0.6646917068297895,-27.344396939647336,0.33844953891915985,0.11137055853331898,0.01622054395782981,0.35324738827321317,0.4160470810482381,1.2496107502766127,0.137485429812384,1.4901161193847656e-08,8.317182685445284e-09,2,0.8772211662402185,13,-0.06382116302354462,0.12261042111979611,-0.4610037419594688,0.49667868095449963,-0.5631967024018398,0.7162624736539454
0.6635856478021807,-18.46153008781316,0.5727510016753457,0.3371591452244008,0.019371650288492318,0.2636843554956392,0.6477271952868321,1.3628206051839082,0.008553906147289004,1.490116191591346e-08,1.1875316329614434e-08,2,0.8804859979843762,13,0.03548936373162286,0.06819534951961197,-0.4440227785002255,0.45646828024366315,-0.6456744802525198,0.9992841479343917
0.6873544517182879,-30.41359879509119,0.27015253112389165,0.15534185150213284,0.15022933564727523,0.44491055366287036,0.5176759328755622,0.4289583675193174,0.15770460465895078,1.4901161193847656e-08,4.313510016462662e-09,2,0.878111165801388,14,-0.280556633959326,0.16860546984008065,-0.5220731649802521,0.3730637740999429,-0.5862043031883541,0.5749375776746133
0.7290385128743105,-36.11415485288761,0.329596051259874,0.03384695211388254,0.29454864114056595,0.6515823534064294,0.6214708069013816,0.06171504177451916,0.18659766617920495,1.4901586437025895e-08,1.4892590657325547e-08,2,0.7882061605241975,13,-0.45603676563203577,0.29335722900851946,-0.6404030012674949,0.4873711895226362,-0.6328834950504014,0.48869619485731436
0.7318928294025071,-28.66093534943781,0.3946768944629913,0.14280839324618544,0.11970049748084932,0.5454318609776797,0.996816401900379,0.8115763078327328,0.05146005567561866,1.4901162585901326e-08,1.2049212450254245e-08,2,0.844123142145473,12,-0.2297734779558363,0.14375877084110025,-0.5969770456725851,0.43914899230638366,-0.7054985445000346,0.6171930723424642
0.7082895947727139,-25.83235377575141,0.4864801513479633,0.21550042531550911,0.06309608868844918,0.6714345921839545,0.8795736581342487,1.4036009650989925,0.006570854563897071,1.4901161193847656e-08,1.0178078885403181e-08,2,0.8593751891368158,11,-0.12289399663207422,0.10301980554764423,-0.580370342482382,0.4679317619721924,-0.6622609449307457,0.5481718250007738
0.6587071054027829,-25.620429776246073,0.4309948661156435,0.048567113223953406,0.096065234580908,0.6465725855972084,1.0857358403369402,1.230016403579836,0.08638970532411316,1.4901161267464703e-08,8.542369965704261e-09,2,0.8060109463785107,12,-0.0846969564920142,0.12505687800538573,-0.5671263949082785,0.457036798312103,-0.6647633170847654,0.5485943765359321
0.6662672712802951,-24.413966457817597,0.5438230388231129,0.1655819736204284,0.19839132705620716,0.6977032282556427,1.1707729146859522,0.8684901450302646,0.17684664288439825,1.4901161193847656e-08,1.279658326778872e-08,2,0.8074863675305507,11,-0.038543707955498475,0.19383574027094422,-0.5665667528139915,0.4418344714562989,-0.6629514397957854,0.5180879566649291
0.6306507102968492,-23.817054728976213,0.5223332780536698,0.16782293774933377,0.1541421794679878,0.6785327476805765,1.2630586247132891,0.941740571803736,0.3339313950074174,1.490120618950702e-08,1.4885714472616932e-08,2,0.8031507329124351,11,-0.010870128528750899,0.14362285855827928,-0.5689214289637512,0.4402686249135495,-0.6685980874806405,0.5305281688393426
0.6664991470629431,-22.793610122390806,0.6002384595442583,0.18127268981143782,0.14178118904956621,0.6904809541329698,1.1496892117400568,0.7865797100924453,0.29108071356022436,1.4901161193847656e-08,2.844270594589676e-10,2,0.7789342731013915,9,0.02585942351427148,0.1402127273577013,-0.5736264034126851,0.45090674536258946,-0.6670310157247091,0.5490458153899654
0.6749689865612045,-23.450336592818484,0.5744486326678956,0.15441962102774176,0.1517180902429951,0.6419090386266176,0.985430763959949,0.6146285486024439,0.2735361401844114,1.4901161196994668e-08,1.4901161196994665e-08,2,0.7755395618247608,7,0.014901542515455739,0.14726160334537824,-0.5683823986162547,0.41712305021064483,-0.6686113241917573,0.5503349936897142
0.6607684322764972,-23.911560431179232,0.5152866611419117,0.06743964306462816,0.10817509094725272,0.631962373066188,1.2254370362007194,0.5150764499443222,0.21571309847745018,1.4901161193847656e-08,1.4714470273062598e-08,2,0.818714843363562,7,0.0027210429980654457,0.10311090914339249,-0.5845329583558984,0.41997259841305196,-0.687039579562485,0.5825444020290765
0.694661733958141,-23.703507748980037,0.510399499338531,0.1233469858904449,0.09714801816006277,0.5809401341603515,0.6876137078847139,0.5104155469933237,0.19608101285093116,1.4901161411522987e-08,1.4504440531863638e-08,2,0.8290207823885154,5,0.006514526884690761,0.09782001052225148,-0.569935501890575,0.40690698659271074,-0.6311869103671072,0.5194610004845659
0.7321053078618911,-23.12429149806807,0.6320102563897686,0.2892852751873368,0.08703659843160753,0.3817546055368629,0.6720146165906355,0.28301001318413693,0.13672199654783002,1.49033677345877e-08,1.4894392417589453e-08,2,0.7697514909787394,7,0.006027937270274346,0.12699811384777474,-0.5025636270195735,0.38435307414821773,-0.6486971260607991,0.5932114436908386
0.7738146114336987,-27.796513938362015,0.28796967402703755,0.315979478181572,0.10684455578165286,0.4144951226046049,0.6046363704386377,1.4136492123433175,0.3735555858855213,1.491228086138014e-08,1.2946554191676785e-09,2,0.7883380490116739,8,-0.13621083579951554,0.11477828039430324,-0.5291172557780497,0.3950837217612657,-0.6413948006593381,0.5979130003695228
0.7914378399251726,-28.667008597248866,0.3365366775215866,0.19433370675531808,0.1381134811991031,0.6904787390597209,0.7309548906417209,1.145185106851333,0.21601508110528506,1.4901161193847656e-08,2.7253718427412745e-10,2,0.7780989028410353,11,-0.1946459225568528,0.14105845632680988,-0.6207495145554491,0.5181192842687155,-0.6651044789691611,0.6354982133342888
0.7904468471437694,-28.4607311351229,0.32727157356891434,0.6132810317198715,0.13290312625131367,0.6855034244532037,1.176491460304977,1.2467649948063106,0.31951883890174476,1.4908360637496378e-08,9.661268263662377e-09,2,0.7636994731287708,12,-0.20617052887988835,0.14610720841614386,-0.6329976342265247,0.5596669060459898,-0.7278462318745538,0.8029587371693385
0.7803384884181901,-28.92923492510182,0.20876013467916454,0.4792317032155437,0.17555491090819386,0.7483224219469745,1.2844171565734728,1.0418227238169226,0.44364933339301227,1.4915393908288346e-08,3.7195395726053477e-09,2,0.7669532332480851,12,-0.22271664909406064,0.18427042751661657,-0.6249663653110598,0.5474382228753991,-0.7266389369412877,0.8347529938903709
0.78404560652012,-28.770556452262486,0.19427248740129122,0.13499054105666583,0.18066208488431396,0.7461443192749054,1.3118452544774917,1.1638211615858178,0.2647748847434108,1.490855987766906e-08,2.599087597684088e-10,2,0.7638602360384487,12,-0.21762459733151426,0.1940296402269851,-0.6271756594438381,0.552526224617393,-0.7278074248724783,0.8262495995519925
0.7875329485289603,-28.96835716103698,0.16088791644461356,0.11445986811190033,0.18436068842890257,0.7575758880212556,1.188935272418716,1.1420318199836688,0.27881231863320843,1.4901193210554247e-08,1.4779558546264172e-08,2,0.7549097937246595,12,-0.2206305318227968,0.20894685363340568,-0.632330683624326,0.5894974332712547,-0.723713169182405,0.7963552969024651
0.7929122410195922,-29.43675657419074,0.15916362890880736,0.09924040717188087,0.1614903644686272,0.614980814565751,1.088997850162713,1.1184768276044117,0.2885712353212135,1.4901161193847656e-08,1.1726503375065106e-08,2,0.7719735936750245,14,-0.21763359247922642,0.18738760536336277,-0.6149456234835737,0.503164554755668,-0.73115002708371,0.7430698971721028
0.84643430421579,-27.248941404518938,0.2249299991484812,0.052040023807013974,0.13271887188711076,0.7657152045105552,1.4468965591761016,1.474360234336678,0.26087546580294874,1.4901161690696093e-08,2.725087618994904e-22,2,0.7723616507239611,13,-0.18380066842493217,0.1847931820038981,-0.6485319156420566,0.5321595666275885,-0.7372025384106334,0.730049292027189
0.8077775726010815,-27.849724376898962,0.1654492063972928,0.011201902822405128,0.137920267731313,0.7429338346199503,1.196566604040415,1.1284546942765996,0.24604231994087772,1.4901161193847656e-08,2.5505108407008075e-20,2,0.7800226572459414,14,-0.2442287204617181,0.19853467676159642,-0.6438955630471757,0.5634822148875966,-0.7317787582967452,0.760656130837333
0.7685253876782348,-29.978056165274438,0.10938869835279319,0.02241051969387711,0.1399386214287811,0.7865713362714544,0.9984047484807033,0.6757681756583885,0.3624486097499331,1.490116124961451e-08,2.065348627157587e-09,2,0.7781425943767172,13,-0.35061041614233224,0.23907062481948463,-0.6447158840646032,0.5783448663244074,-0.6825629010932018,0.6823815956365217
0.6529820178824787,-29.406727626414167,0.09086850956478042,0.047994725716204265,0.1641082288143552,0.671414299733252,0.4779235370192353,0.9726367357357715,0.17855445618749088,1.4901161193847656e-08,1.4901161193847656e-08,2,0.7468185254672827,12,-0.3127508090827806,0.25269492203036314,-0.5439229757472487,0.43965146835425145,-0.559994468742316,0.5154234462703046
0.7017615312537957,-27.243072581957307,0.09373366093158636,0.019694515209588547,0.10154941080732922,0.22569322494582533,0.4520675669607701,2.321890575872884,0.13384490255837891,1.4901161328817502e-08,1.215282729437232e-11,2,0.7862388889331169,12,-0.23307914155679832,0.21047176540268503,-0.40621267159929797,0.31255486972375573,-0.6051545831350189,0.6104714313716539
0.6569277767625843,-25.761389416777423,0.4325385671028273,0.15013127334531387,0.06943258424909293,0.2815778037597124,0.6213639485378332,1.5455560610099541,0.27320221951056645,1.4901161193847656e-08,4.63836807188252e-09,3,0.7862632864934815,11,-0.13246242412573886,0.1560708895647096,-0.45557958814013955,0.3734094395446292,-0.6700592732516076,0.6969240366420886
0.6685728114109911,-23.04403883260219,0.39383776337129117,0.2555455600633376,0.038134108838402056,0.5803756084824158,0.6362973723384834,0.9945458399281205,0.07288235486088387,1.4901161193847656e-08,1.4833680161995138e-08,3,0.8212253334175396,13,-0.05536316521519742,0.14536230499844607,-0.5286182894600867,0.4417790910924933,-0.6163918180207176,0.5811904359018211
0.612504299306529,-23.938997799280536,0.3256266573447557,0.000151473081174514,0.045036505611678795,0.6171926168752864,1.2260601452370172,1.584678650848514,0.2414776165041499,1.4901161204364546e-08,1.1600801497854562e-08,3,0.8498773983011026,11,-0.043153520831058716,0.10402290306022789,-0.5354303238914221,0.4589670609690705,-0.6761247975737528,0.698564393828558
0.6143650449355712,-23.543208431791484,0.3580267035691347,0.0065839125319523675,0.06167681260070374,0.6050348826311772,1.165612021050373,1.6342443979096348,0.2697098692674341,1.4901161193847656e-08,9.530129016019983e-09,3,0.8211646788618734,11,-0.020823606797950384,0.10454209138469649,-0.5341835594728002,0.4531701512396918,-0.6731295927259161,0.6649273583369597
0.6404182065820289,-22.8911640482718,0.394775410644754,0.08367382024909567,0.08552794456555485,0.6213313886253343,1.2383414025815282,1.5458242457768385,0.009684743764871183,1.4901161198681882e-08,1.2591336357934355e-08,4,0.8012594720361209,11,-0.009286370028159161,0.14859358035545622,-0.5339604742543587,0.41840602636323226,-0.6688745393770182,0.6183002006781727
0.6184772967145011,-22.925260216957792,0.36846425259119436,0.04300623611853796,0.06938952050839553,0.5964584264723006,1.0441027276378758,1.5163927474946977,0.006894269841568022,1.4901161277327925e-08,1.4543438424138109e-08,4,0.8014174405084299,9,-0.016762534201412858,0.12994081928432666,-0.5266785457027696,0.408816986491694,-0.6560820465183642,0.559072619730466
0.6142541650924241,-23.644573557336326,0.3722973272185101,0.036612385950054005,0.08385184288628417,0.5288505729674752,0.9732572553574074,1.185054705346959,0.010019537847328267,1.4901161193847656e-08,1.4785553407896083e-08,4,0.8287127641802193,7,-0.04255877951413443,0.11979046706880547,-0.5105322211527836,0.35963729800611804,-0.653563893941505,0.5044665785622787
0.651935260455753,-23.760925558079272,0.3648143406475142,0.01887291100053924,0.022940983269106385,0.5354283582392526,1.036142329311016,1.3009095139632658,0.06357024270706735,1.490116228992493e-08,1.486701497711281e-08,4,0.8860111375158921,7,-0.03622231240203183,0.060196979473830445,-0.5127790983503299,0.3328546274331783,-0.6562539527653858,0.48879454822384516
0.6880069300278393,-20.443880036624275,0.4985134060261955,0.045241180212082545,0.023001164914779316,0.33530869693386084,0.8485310757804508,2.186393321048449,0.025026389320317446,1.4903641300994164e-08,2.6987169227506153e-10,5,0.8119651234412795,7,0.06814683254715002,0.18420414102844473,-0.4556122954454875,0.34003225940581316,-0.6419181783987618,0.481106100679829
0.7352778212416078,-17.372659013770853,0.5249126695930375,0.09640607607669804,0.05949867900878086,0.4483196372846231,0.6935648605207878,1.168650102544293,0.001063199737376577,1.490905864097347e-08,1.6273955698783551e-18,5,0.7494143692164306,5,0.20501201474047875,0.23928737292381344,-0.4779341304841359,0.3913751378265976,-0.5715444414588237,0.45319113062705724
0.7685953214604835,-19.741719082402348,0.5350622029766753,0.08643497661486708,0.06237739261587484,0.31777609771611665,0.3271450751671345,0.9098275877231847,0.0005256958582946431,1.4901161193847656e-08,1.4133903438735378e-08,5,0.786816625498167,7,0.21103868380062382,0.2230644590905867,-0.3413004448345356,0.3804030687728772,-0.3920491202337204,0.35114924050143015
0.911724646358925,-16.191382941574464,0.3790304921729673,0.12735199347598736,0.1673440022179825,0.15674569354821713,0.28755635520004685,0.09871748876108703,0.02231590227658774,1.4901161308306024e-08,1.490064680739083e-08,4,0.6932677301341043,7,0.36746306381125027,0.31794640955337283,-0.10877698711374842,0.3422066049233116,-0.30397578707934836,0.34125352542679643
0.835438573423252,-11.373711867171966,0.6899535739589788,0.5485035742554193,0.200959761206092,0.29014800125968937,0.25442979058355747,0.17335136785193708,0.10036515382910567,1.490116243102276e-08,1.261464470248826e-08,6,0.7630990441849982,7,0.312344694328495,0.3520636571310973,-0.15793249877806756,0.2953803457800336,-0.2831821015032095,0.24457402211621368
0.8475913024416156,-16.51665330505189,0.5944951406757886,0.7416796844717722,0.18397094006479842,0.41319552828746164,0.4399937029835744,0.8237732398906129,0.09292024665791739,1.4901161193847656e-08,8.733727581889307e-09,6,0.7356567663829087,8,0.2739731768487476,0.3093061384034604,-0.38508900948346836,0.33390927064934456,-0.4273882765432226,0.3227117787534749
0.8477436396500448,-16.799792104717827,0.5673336207964251,0.37403153510932374,0.1787094567465518,0.46877920882780694,0.9520331255601084,0.8860882554450363,0.05011810060166069,1.4901161210387076e-08,1.35566335664338e-08,6,0.7627947656103727,8,0.26845063185676576,0.2682599469570929,-0.4408850451704867,0.34554543992024106,-0.5972957734861404,0.5023320323091244
0.8536962299737283,-16.443266584201393,0.5893416773492706,0.3308650227412857,0.17120189663524274,0.4916702856552587,1.0671432856895438,0.9868858368150809,0.0435407057864454,1.4901161193847656e-08,1.4770525964415052e-08,6,0.7664326243568761,7,0.27231124817588004,0.2737639085046246,-0.4461629432682265,0.3660277595883292,-0.6253906793882938,0.5537472615192364
0.883399342173568,-16.189903185904363,0.5940047760903852,0.5477085838902775,0.2111353898210826,0.5180745621176053,1.0293944496857157,1.0926933582997878,0.02368346094306347,1.490116174069853e-08,1.4901161740698453e-08,6,0.7420904234435414,7,0.26754318563300816,0.30635906528666706,-0.44948941923143887,0.3750533128887436,-0.6277047674901333,0.5728040233865693
0.8580781667896635,-16.76837303317796,0.5057282640630463,0.4849383284359906,0.21853357427388728,0.4945086109157733,0.9568974695816825,0.9049208254469242,0.025703279630100186,1.490121274199991e-08,1.3850583387463068e-11,6,0.7406854384210275,8,0.2309077023010424,0.26667765257706577,-0.44687593160123296,0.46180688119539126,-0.6235658808613952,0.6497593823732055
0.7940951377871974,-18.1940334559174,0.40635643859576176,0.47949860843749864,0.14984550482357736,0.508153168736189,0.9798780476912493,0.7333431245291627,0.02235337851508784,0.20686208008860832,0.20686208008860832,6,0.7673583010451018,8,0.17932037925494226,0.20772820850127238,-0.4434073306086971,0.46516623379012345,-0.6176786689178424,0.6902550359621493
0.7342295806433383,-18.604503991760286,0.3402600815215776,0.48886178776595934,0.07423567100626571,0.4765412462524678,0.7816269871985936,0.7431579534160635,0.03149012456948475,1.490116121110928e-08,3.114818541336953e-12,6,0.8175564715650405,9,0.14562319141788568,0.15813520403478706,-0.4209756531398072,0.3889519664252796,-0.6229930932545571,0.6195315098568963
0.6865222242693962,-17.290912914205748,0.32690885234703426,0.5665721306071634,0.10412162400118186,0.456049978562346,0.8693609572086685,0.9465950325671554,0.010684412982311535,1.4901161378733723e-08,5.582148193047254e-12,6,0.7875832819829983,9,0.12185980323747658,0.1984179916975419,-0.4463665206192,0.3738969608969673,-0.6232802607052876,0.5878290175434793
0.664494238193467,-20.423427568497587,0.2727623880155573,0.37010563473961455,0.06742859018925053,0.3668282085733006,0.9272240895425841,0.5762721798068936,0.066354204969509,1.4910691453038455e-08,2.5675194748726505e-10,6,0.7831513792479288,9,-0.0006757397903256554,0.2003203322641292,-0.434409320897941,0.37489101017961385,-0.6640553970388007,0.6861324816171919
0.6580989610372272,-27.384038543003108,0.15280564018257084,0.023964637992837066,0.060366882807905885,0.24797492153007916,0.4163670344272155,1.456409216458917,0.010084213239805519,1.4929428414946682e-08,1.2815154821906936e-08,6,0.777094244487288,10,-0.12161789452973518,0.23218619190824147,-0.3945757757777679,0.32989580100705423,-0.5684587348403392,0.5228939396149659
0.6170586096452135,-22.624493152809748,0.20269058749369684,0.00017932374308041822,0.05260315288974693,0.42486446050317894,0.5569289102409783,0.14528873656147626,0.013883378376952984,1.4901161193847656e-08,1.3687311451689693e-08,6,0.7830751093029518,9,0.013080572842751204,0.19269541349464242,-0.46756858394504364,0.5338630948307179,-0.5890611213170113,0.7251831444484582
0.6813464444803567,-21.265254140268386,0.09803288101609342,0.00747797753533411,0.10067160586271595,0.2809512334178266,0.5452015212049333,0.3004419166311919,0.05365130162253388,1.4901169252617766e-08,5.390572030078718e-09,6,0.7884816329337291,9,-0.02178902332518319,0.2450064472141732,-0.2980251815089482,0.33361854593887597,-0.5821849353195299,0.7528233039338321
0.6379349212074006,-22.14635353892132,0.1097177733469901,0.029690258643355085,0.09720797796228123,0.6520342294811585,0.5818969500974385,0.3958501013294351,0.023643435912695184,1.4901161193847656e-08,1.4890249401847807e-08,5,0.7902021502855097,10,-0.06887878665228682,0.23557495301414594,-0.3887472187981798,0.3589422441508996,-0.4848752249606213,0.41543329411811714
0.5949033292186345,-21.9911687953674,0.11595525764165375,0.13853949778806832,0.10484339527336616,0.6545375941943224,1.1938187449848428,0.425181804573913,0.016008349552353644,1.4901162026839944e-08,4.9387609516125625e-09,4,0.8017866178032359,10,-0.07393382024846305,0.21717908530545504,-0.4090366424525262,0.3526893931290157,-0.5611199818105455,0.4398921318741507
0.5870147056430084,-22.216393930973062,0.18842617302576084,0.12725471230659732,0.1381929251609819,0.5420275566726024,0.9342708898025128,0.4125986791428464,0.01822364394850367,1.490116169741838e-08,5.6960267607963345e-09,3,0.8227361706347254,10,-0.07226082124809574,0.23000383067237587,-0.4089606462501215,0.3026960230194697,-0.5829115869339104,0.44222675401133243
0.5759141216169216,-21.38427187975949,0.30325349144784486,0.07117789254067336,0.09682288900874028,0.48325466654597665,1.0972295376294088,0.2630919513132328,0.04829527129193829,1.4901161193847656e-08,1.4901161193847656e-08,3,0.8599071016505014,10,-0.016281413661174193,0.15499349936562543,-0.40388576715429925,0.2911437779331412,-0.5902227951103409,0.4586418311141742
0.6061836948362684,-19.642172210697293,0.474615226501409,0.09146410728378407,0.04313011880785815,0.30865097983584566,0.9014553369640638,0.44632828297332644,0.04209867276604903,1.4901161193847656e-08,1.4901161193847656e-08,3,0.8500105705353526,10,0.10184880259196374,0.12138695186903545,-0.3759565185705458,0.32759205665851454,-0.5957350065192343,0.48999418772490755
